"CruiseHaul","survey","maturity","maturity_table","sex","fork_length","matcode","latitude","longitude","year","datetime","yday","is_spsp","is_mature","mat5stage","weight"
"201904-13",201904,"Prespawning",3,"Female",51.6,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Immature",3,"Female",20.5,1,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,0,"Immature",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",51.4,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",44.2,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",48.3,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",48,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",44.9,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",44.7,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",45.6,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",44.2,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Immature",3,"Female",19.9,1,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,0,"Immature",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",47.6,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",45.1,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",50.1,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Immature",3,"Female",22.5,1,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,0,"Immature",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",46.5,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",47.2,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Immature",3,"Female",21.2,1,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,0,"Immature",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",43.1,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",46.2,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Immature",3,"Female",19.3,1,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,0,"Immature",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",49.3,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",47.7,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Spawning",3,"Female",47.4,4,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,1,1,"Spawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",49,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Spent",3,"Female",48.5,5,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,1,1,"Spent",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",47.9,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Immature",3,"Female",21.9,1,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,0,"Immature",1.97102889409751
"201904-13",201904,"Spawning",3,"Female",46.5,4,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,1,1,"Spawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",48,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",45.8,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",48.1,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",49.8,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",49.5,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",46.1,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",47.1,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Immature",3,"Female",19.2,1,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,0,"Immature",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",45.4,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",49.1,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",46.9,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",47.6,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Immature",3,"Female",20.8,1,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,0,"Immature",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",49.2,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",50.2,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",46.7,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Spawning",3,"Female",48.4,4,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,1,1,"Spawning",1.97102889409751
"201904-13",201904,"Prespawning",3,"Female",48.4,3,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,0,1,"Prespawning",1.97102889409751
"201904-13",201904,"Spawning",3,"Female",48.6,4,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,1,1,"Spawning",1.97102889409751
"201904-13",201904,"Spawning",3,"Female",49.8,4,57.8551,-154.7656,2019,2019-03-10 09:58:00,69,1,1,"Spawning",1.97102889409751
"201904-14",201904,"Immature",3,"Female",19.8,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Immature",3,"Female",28.7,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Immature",3,"Female",21.9,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Immature",3,"Female",20.1,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Immature",3,"Female",20.2,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Prespawning",3,"Female",47.4,3,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,1,"Prespawning",4.73195490090025
"201904-14",201904,"Immature",3,"Female",23,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Immature",3,"Female",19.5,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Prespawning",3,"Female",48.9,3,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,1,"Prespawning",4.73195490090025
"201904-14",201904,"Prespawning",3,"Female",52.2,3,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,1,"Prespawning",4.73195490090025
"201904-14",201904,"Immature",3,"Female",24.3,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Immature",3,"Female",19.3,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Immature",3,"Female",23,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Prespawning",3,"Female",47,3,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,1,"Prespawning",4.73195490090025
"201904-14",201904,"Spent",3,"Female",45.2,5,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,1,1,"Spent",4.73195490090025
"201904-14",201904,"Prespawning",3,"Female",49.9,3,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,1,"Prespawning",4.73195490090025
"201904-14",201904,"Immature",3,"Female",22.1,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Immature",3,"Female",21.8,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Immature",3,"Female",21.6,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-14",201904,"Prespawning",3,"Female",45.9,3,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,1,"Prespawning",4.73195490090025
"201904-14",201904,"Immature",3,"Female",19.5,1,57.6923,-155.1472,2019,2019-03-11 22:23:00,70,0,0,"Immature",4.73195490090025
"201904-15",201904,"Developing",3,"Female",47.5,2,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,0,"Developing",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",51.2,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Spent",3,"Female",53.2,5,57.698,-155.1657,2019,2019-03-12 01:03:00,71,1,1,"Spent",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",50.1,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",46.6,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",44.7,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",49.2,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",49.3,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",50.5,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",43.5,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Developing",3,"Female",50,2,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,0,"Developing",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",45.3,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",50.5,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Spent",3,"Female",46.7,5,57.698,-155.1657,2019,2019-03-12 01:03:00,71,1,1,"Spent",0.929372361029684
"201904-15",201904,"Developing",3,"Female",33.4,2,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,0,"Developing",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",47.2,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",48.7,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",44.5,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",46.8,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Spawning",3,"Female",45.5,4,57.698,-155.1657,2019,2019-03-12 01:03:00,71,1,1,"Spawning",0.929372361029684
"201904-15",201904,"Spawning",3,"Female",50.5,4,57.698,-155.1657,2019,2019-03-12 01:03:00,71,1,1,"Spawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",46.4,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",49.4,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",45.8,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",50.3,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",47.3,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",45.5,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",48.9,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",46.4,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",51.2,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",49.8,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",52.8,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",44,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",48.6,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",45.7,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-15",201904,"Prespawning",3,"Female",48.1,3,57.698,-155.1657,2019,2019-03-12 01:03:00,71,0,1,"Prespawning",0.929372361029684
"201904-16",201904,"Immature",3,"Female",40.4,1,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Immature",0.291260625755879
"201904-16",201904,"Developing",3,"Female",51,2,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Developing",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",47.9,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",48.7,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Immature",3,"Female",20.8,1,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Immature",0.291260625755879
"201904-16",201904,"Immature",3,"Female",21,1,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Immature",0.291260625755879
"201904-16",201904,"Immature",3,"Female",22.2,1,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Immature",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",44.5,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Immature",3,"Female",23.5,1,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Immature",0.291260625755879
"201904-16",201904,"Immature",3,"Female",20.7,1,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Immature",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",45.2,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",55,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Immature",3,"Female",20.6,1,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Immature",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",47.5,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",50.3,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Developing",3,"Female",47,2,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Developing",0.291260625755879
"201904-16",201904,"Spent",3,"Female",42.2,5,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,1,1,"Spent",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",44.6,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",49.6,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",47.7,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",39.6,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Spawning",3,"Female",49.3,4,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,1,1,"Spawning",0.291260625755879
"201904-16",201904,"Immature",3,"Female",20.1,1,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Immature",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",50.1,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Spent",3,"Female",47.6,5,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,1,1,"Spent",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",45.8,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",46.2,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",45.5,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Immature",3,"Female",20.5,1,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Immature",0.291260625755879
"201904-16",201904,"Immature",3,"Female",24.3,1,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Immature",0.291260625755879
"201904-16",201904,"Spent",3,"Female",46.1,5,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,1,1,"Spent",0.291260625755879
"201904-16",201904,"Spent",3,"Female",46.9,5,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,1,1,"Spent",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",47,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Immature",3,"Female",22.2,1,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,0,"Immature",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",46.3,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",46.9,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",47.4,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",47.4,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",44.4,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-16",201904,"Prespawning",3,"Female",45.8,3,57.5355,-155.1124,2019,2019-03-12 08:14:00,71,0,1,"Prespawning",0.291260625755879
"201904-17",201904,"Immature",3,"Female",21.3,1,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,0,"Immature",2.58627032380221
"201904-17",201904,"Immature",3,"Female",19.6,1,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,0,"Immature",2.58627032380221
"201904-17",201904,"Spawning",3,"Female",48.5,4,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,1,1,"Spawning",2.58627032380221
"201904-17",201904,"Prespawning",3,"Female",46,3,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,1,"Prespawning",2.58627032380221
"201904-17",201904,"Prespawning",3,"Female",47.8,3,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,1,"Prespawning",2.58627032380221
"201904-17",201904,"Prespawning",3,"Female",50.4,3,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,1,"Prespawning",2.58627032380221
"201904-17",201904,"Immature",3,"Female",22.8,1,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,0,"Immature",2.58627032380221
"201904-17",201904,"Immature",3,"Female",21.3,1,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,0,"Immature",2.58627032380221
"201904-17",201904,"Spent",3,"Female",45.1,5,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,1,1,"Spent",2.58627032380221
"201904-17",201904,"Prespawning",3,"Female",51,3,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,1,"Prespawning",2.58627032380221
"201904-17",201904,"Immature",3,"Female",22.7,1,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,0,"Immature",2.58627032380221
"201904-17",201904,"Prespawning",3,"Female",47.7,3,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,1,"Prespawning",2.58627032380221
"201904-17",201904,"Immature",3,"Female",18.6,1,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,0,"Immature",2.58627032380221
"201904-17",201904,"Immature",3,"Female",22.6,1,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,0,"Immature",2.58627032380221
"201904-17",201904,"Immature",3,"Female",22.2,1,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,0,"Immature",2.58627032380221
"201904-17",201904,"Prespawning",3,"Female",46.6,3,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,1,"Prespawning",2.58627032380221
"201904-17",201904,"Immature",3,"Female",23.5,1,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,0,"Immature",2.58627032380221
"201904-17",201904,"Prespawning",3,"Female",49,3,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,1,"Prespawning",2.58627032380221
"201904-17",201904,"Immature",3,"Female",21.7,1,57.4831,-155.4544,2019,2019-03-12 13:34:00,71,0,0,"Immature",2.58627032380221
